track_name,album_name,album_type,duration,release_year,artists,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,producers,writers,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_genres,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating,billboard_hot_100_debut_date,billboard_hot_100_peak_pos,billboard_hot_100_peak_date,billboard_hot_100_weaks_on_chart,radio_songs_debut_date,radio_songs_peak_pos,radio_songs_peak_date,radio_songs_weaks_on_chart,digital_song_sales_debut_date,digital_song_sales_peak_pos,digital_song_sales_peak_date,digital_song_sales_weaks_on_chart,billboard_global_200_debut_date,billboard_global_200_peak_pos,billboard_global_200_peak_date,billboard_global_200_weaks_on_chart,mainstream_rock_airplay_debut_date,mainstream_rock_airplay_peak_pos,mainstream_rock_airplay_peak_date,mainstream_rock_airplay_weaks_on_chart,alternative_airplay_debut_date,alternative_airplay_peak_pos,alternative_airplay_peak_date,alternative_airplay_weaks_on_chart,rock_streaming_songs_debut_date,rock_streaming_songs_peak_pos,rock_streaming_songs_peak_date,rock_streaming_songs_weaks_on_chart,hot_alternative_songs_debut_date,hot_alternative_songs_peak_pos,hot_alternative_songs_peak_date,hot_alternative_songs_weaks_on_chart,alternative_streaming_songs_debut_date,alternative_streaming_songs_peak_pos,alternative_streaming_songs_peak_date,alternative_streaming_songs_weaks_on_chart,hot_rock_songs_debut_date,hot_rock_songs_peak_pos,hot_rock_songs_peak_date,hot_rock_songs_weaks_on_chart,lyricfind_global_debut_date,lyricfind_global_peak_pos,lyricfind_global_peak_date,lyricfind_global_weaks_on_chart,lyricfind_u.s._debut_date,lyricfind_u.s._peak_pos,lyricfind_u.s._peak_date,lyricfind_u.s._weaks_on_chart,hot_rock_&_alternative_songs_debut_date,hot_rock_&_alternative_songs_peak_pos,hot_rock_&_alternative_songs_peak_date,hot_rock_&_alternative_songs_weaks_on_chart,rock_digital_song_sales_debut_date,rock_digital_song_sales_peak_pos,rock_digital_song_sales_peak_date,rock_digital_song_sales_weaks_on_chart,alternative_digital_song_sales_debut_date,alternative_digital_song_sales_peak_pos,alternative_digital_song_sales_peak_date,alternative_digital_song_sales_weaks_on_chart,canadian_digital_song_sales_debut_date,canadian_digital_song_sales_peak_pos,canadian_digital_song_sales_peak_date,canadian_digital_song_sales_weaks_on_chart
Love Buzz,Live At The Paramount,live album,214,2011,Nirvana,0.00341,0.235,0.964,0.245,2,0.725,-5.891,1,0.0928,146.089,4,0.544,,,Robbie Van Leeuwen,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Aggressive, Raucous, Visceral, Acerbic, Energetic, Hypnotic, Intense","Cool & Cocky, Guys Night Out",1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithium,Live At The Paramount,live album,278,2011,Nirvana,0.0877,0.327,0.767,0,9,0.23,-5.87,1,0.0443,123.512,4,0.219,,,Kurt Cobain,,,,,1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Been A Son,Live At The Paramount,live album,135,2011,Nirvana,0.0212,0.247,0.889,0.0455,7,0.837,-5.537,1,0.0576,143.114,4,0.552,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Angst-Ridden, Intense, Aggressive, Raucous, Visceral, Volatile, Acerbic, Reflective, Energetic, Urgent","Feeling Blue, Introspection, Hanging Out, Rainy Day, Reflection, Cool & Cocky",1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Negative Creep,Live At The Paramount,live album,163,2011,Nirvana,0.000627,0.229,0.974,0.00187,2,0.837,-5.793,1,0.117,168.305,4,0.321,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Sludge Metal, Speed/Thrash Metal, Stoner Metal","Angst-Ridden, Aggressive, Harsh, Visceral, Raucous, Brooding, Cathartic, Snide","Cool & Cocky, Guys Night Out",1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On A Plain,Live At The Paramount,live album,184,2011,Nirvana,0.00319,0.435,0.987,0.00168,7,0.429,-5.495,1,0.0634,133.688,4,0.37,,,Kurt Cobain,,,,,1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blew,Live At The Paramount,live album,249,2011,Nirvana,0.000516,0.33,0.959,0.00554,2,0.107,-6.186,1,0.154,130.853,4,0.244,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Angst-Ridden, Aggressive, Harsh, Snide, Visceral, Raucous, Brooding, Cathartic","Cool & Cocky, Guys Night Out",1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rape Me,Live At The Paramount,live album,179,2011,Nirvana,0.000268,0.281,0.849,0.0195,4,0.358,-5.771,0,0.0559,103.116,4,0.223,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Cathartic, Fiery, Volatile, Witty, Aggressive, Angry, Brooding, Yearning, Confrontational, Visceral, Raucous, Cynical/Sarcastic","Cool & Cocky, Revolution, Seduction, Sex, Guys Night Out",1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territorial Pissings,Live At The Paramount,live album,175,2011,Nirvana,0.00599,0.226,0.956,0.00601,10,0.45,-4.82,1,0.152,91.807,4,0.159,,,"Kurt Cobain, Chet Powers",,,,,1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Endless, Nameless",Live At The Paramount,live album,384,2011,Nirvana,9.70E-05,0.331,0.936,0.694,9,0.638,-6.774,0,0.193,135.702,4,0.332,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge ","Aggressive, Angst-Ridden, Cathartic, Fiery, Intense, Reckless, Tense/Anxious, Visceral, Bleak, Crunchy, Fierce, Unsettling, Volatile, Manic, Rebellious, Angry, Confrontational, Energetic, Harsh, Raucous, Eerie","Cool & Cocky, Guys Night Out, Late Night",1:06:37,Pop/Rock,"Alternative/Indie Rock, Grunge, Indie Rock",,,"Aggressive, Cathartic, Fiery, Intense, Rebellious, Uncompromising, Acerbic, Bleak, Crunchy, Manic, Raucous, Reckless, Urgent, Visceral, Volatile, Angry, Angst-Ridden, Confrontational, Cynical/Sarcastic, Energetic, Fierce, Harsh, Messy, Snide, Spooky, Tense/Anxious, Wry, Anguished/Distraught, Brash, Gloomy, Menacing, Nihilistic, Paranoid, Unsettling, Brooding, Plaintive","Empowerment, Revolution, Feeling Blue, Freedom, Maverick, Politics/Society, Cool & Cocky, Reflection, Breakup, Imagination, Introspection, Late Night, Regret, Heartache",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breed,Live At Reading,live album,192,2009,Nirvana,0.00111,0.102,0.994,0.263,8,0.991,-7.406,1,0.118,161.906,4,0.0393,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Grunge, Alternative Pop/Rock, Alternative/Indie Rock, Hardcore Punk, Punk Revival","Angst-Ridden, Volatile, Aggressive, Brash, Cathartic, Energetic, Harsh, Reckless, Visceral, Angry, Confrontational, Fiery, Hostile, Intense, Nihilistic, Ominous, Rousing, Urgent","Guys Night Out, Hanging Out, Cool & Cocky",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drain You,Live At Reading,live album,218,2009,Nirvana,0.00191,0.342,0.954,0.81,0,0.96,-7.551,0,0.0746,133.616,4,0.178,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Cathartic, Fiery, Volatile, Witty, Aggressive, Confrontational, Visceral, Energetic, Enigmatic, Rambunctious, Raucous, Rousing, Cynical/Sarcastic","Cool & Cocky, Revolution, Guys Night Out, Hanging Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aneurysm,Live At Reading,live album,275,2009,Nirvana,0.000232,0.216,0.979,0.925,1,0.688,-7.256,1,0.0982,133.376,4,0.177,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Alternative Metal, Heavy Metal","Angst-Ridden, Brooding, Reckless, Tense/Anxious, Visceral, Volatile, Aggressive, Reflective, Acerbic, Cathartic","Feeling Blue, Introspection, Cool & Cocky, Heartache, Rainy Day, Late Night, Loss/Grief, Breakup, Hanging Out, Guys Night Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School,Live At Reading,live album,163,2009,Nirvana,0.00689,0.175,0.98,0.588,8,0.764,-7.442,1,0.116,161.957,4,0.12,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Angst-Ridden, Aggressive, Harsh, Visceral, Acerbic, Raucous, Brooding, Cathartic, Snide","Cool & Cocky, Guys Night Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliver,Live At Reading,live album,126,2009,Nirvana,0.00646,0.334,0.973,0.0106,11,0.822,-7.674,1,0.0766,143.417,4,0.36,,,"Kurt Cobain, Krist Novoselic",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Pop Punk","Aggressive, Angst-Ridden, Raucous, Visceral, Volatile, Acerbic, Cathartic, Energetic, Naive, Urgent, Brooding","Hanging Out, Cool & Cocky, Guys Night Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Bloom,Live At Reading,live album,276,2009,Nirvana,0.0038,0.26,0.92,0.814,2,0.993,-7.453,1,0.0748,153.046,4,0.313,,,Kurt Cobain,Pop/Rock,"Grunge, Alternative Pop/Rock, Alternative/Indie Rock",,,1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Come As You Are,Live At Reading,live album,216,2009,Nirvana,0.00112,0.334,0.965,0.499,1,0.803,-7.659,1,0.0509,123.393,4,0.347,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Cathartic , Urgent, Angst-Ridden, Volatile, Aggressive, Brooding, Gloomy, Ominous, Raucous, Somber, Yearning, Bleak, Nihilistic, Confrontational, Dreamy","Introspection, Feeling Blue, Late Night, Solitude, Reflection, Rainy Day, Heartache, Imagination",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithium,Live At Reading,live album,261,2009,Nirvana,0.0313,0.364,0.908,0.022,1,0.905,-7.572,1,0.0552,122.616,4,0.258,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Grunge, Alternative Pop/Rock, Alternative/Indie Rock","Fiery, Volatile, Witty, Aggressive, Brooding, Yearning, Visceral, Acerbic, Brash, Energetic, Ironic, Lively, Raucous, Rousing, Cynical/Sarcastic","Cool & Cocky, Reflection, Guys Night Out, Hanging Out, TGIF",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
About A Girl,Live At Reading,live album,171,2009,Nirvana,2.93E-05,0.357,0.969,0.000429,3,0.877,-7.109,0,0.0438,129.619,4,0.36,,,Kurt Cobain,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Yearning, Brooding, Earnest, Intimate, Melancholy, Angst-Ridden, Hypnotic, Plaintive, Reflective, Wistful, Searching, Bittersweet, Flowing","Heartache, Introspection, Breakup, Feeling Blue, Reflection, Sex, Rainy Day",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourette'S,Live At Reading,live album,110,2009,Nirvana,8.00E-05,0.352,0.989,0.988,10,0.47,-6.814,0,0.0999,84.728,4,0.0927,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Post-Hardcore","Angry, Angst-Ridden, Cathartic, Fiery, Volatile, Witty, Aggressive, Confrontational, Visceral, Energetic, Freewheeling, Harsh, Intense, Raucous, Reckless, Cynical/Sarcastic, Suffocating","Cool & Cocky, Revolution, Hanging Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polly,Live At Reading,live album,168,2009,Nirvana,0.45,0.526,0.545,0,1,0.333,-12.146,0,0.0332,125.694,4,0.404,,,"Kurt Cobain, Dave Grohl, Nirvana, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Bleak, Angst-Ridden, Eerie, Fiery, Somber, Aggressive, Austere, Brooding, Gloomy, Intense, Melancholy, Nihilistic, Restrained, Ominous, Paranoid","Heartache, Solitude, Introspection, Jealousy, Rainy Day",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lounge Act,Live At Reading,live album,156,2009,Nirvana,0.0269,0.284,0.983,0.506,1,0.813,-6.209,1,0.0893,143.279,4,0.282,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Volatile, Aggressive, Brooding, Gloomy, Ominous, Urgent, Cathartic, Energetic, Enigmatic, Intense, Somber, Tense/Anxious, Visceral, Yearning, Bleak, Nihilistic","Feeling Blue, Introspection, Late Night, Solitude, Breakup, Reflection, Heartache",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smells Like Teen Spirit,Live At Reading,live album,285,2009,Nirvana,0.000706,0.41,0.964,0.745,7,1,-6.648,1,0.0763,121.868,4,0.274,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Grunge, Alternative/Indie Rock, Hard Rock","Angst-Ridden, Cathartic, Fiery, Aggressive, Raucous, Rousing, Snide, Urgent, Acerbic, Bleak, Confrontational, Rebellious, Tense/Anxious, Visceral, Volatile, Brash, Cynical/Sarcastic, Energetic, Harsh","Cool & Cocky, Guys Night Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On A Plain,Live At Reading,live album,180,2009,Nirvana,0.00402,0.366,0.981,0.951,1,0.38,-6.625,1,0.0634,129.616,4,0.348,,,"Kurt Cobain, Dave Grohl, Krist Novoselic",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Volatile, Acerbic, Aggressive, Confident, Confrontational, Energetic, Fiery, Raucous, Visceral, Witty, Brash, Freewheeling, Rousing","Cool & Cocky, Guys Night Out, Hanging Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Negative Creep,Live At Reading,live album,172,2009,Nirvana,0.00172,0.208,0.979,0.826,1,0.396,-6.888,1,0.127,80.554,4,0.118,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Sludge Metal, Speed/Thrash Metal, Stoner Metal","Angst-Ridden, Aggressive, Harsh, Visceral, Raucous, Brooding, Cathartic, Snide","Cool & Cocky, Guys Night Out",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Been A Son,Live At Reading,live album,133,2009,Nirvana,0.0113,0.293,0.987,0.943,6,0.752,-7.268,1,0.151,145.955,4,0.181,,,Kurt Cobain,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock","Angst-Ridden, Intense, Aggressive, Raucous, Visceral, Volatile, Acerbic, Reflective, Energetic, Urgent","Feeling Blue, Introspection, Hanging Out, Rainy Day, Reflection, Cool & Cocky",1:18:00,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge",30-Aug-92,,"Brash, Rousing, Angst-Ridden, Cathartic, Energetic, Naive, Reckless, Urgent, Visceral, Acerbic, Aggressive, Fiery, Freewheeling, Fun, Quirky, Raucous, Rebellious, Volatile","Hanging Out, Late Night, Road Trip",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
